id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl
301,UV Protected Oval Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22929228/2023/4/28/d185c277-f806-42e9-8054-70aee12b4e081682632941317RESISTEYEWEAROVALUVPROTECTIONBLACKFREESIZESUNGLASSESFORMENAN1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22929228/2023/4/28/d185c277-f806-42e9-8054-70aee12b4e081682632941317RESISTEYEWEAROVALUVPROTECTIONBLACKFREESIZESUNGLASSESFORMENAN1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22929228/2023/4/28/d185c277-f806-42e9-8054-70aee12b4e081682632941317RESISTEYEWEAROVALUVPROTECTIONBLACKFREESIZESUNGLASSESFORMENAN1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22929228/2023/4/28/d185c277-f806-42e9-8054-70aee12b4e081682632941317RESISTEYEWEAROVALUVPROTECTIONBLACKFREESIZESUNGLASSESFORMENAN1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22929228/2023/4/28/d185c277-f806-42e9-8054-70aee12b4e081682632941317RESISTEYEWEAROVALUVPROTECTIONBLACKFREESIZESUNGLASSESFORMENAN1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22929228/2023/4/28/d185c277-f806-42e9-8054-70aee12b4e081682632941317RESISTEYEWEAROVALUVPROTECTIONBLACKFREESIZESUNGLASSESFORMENAN1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22929228/2023/4/28/d185c277-f806-42e9-8054-70aee12b4e081682632941317RESISTEYEWEAROVALUVPROTECTIONBLACKFREESIZESUNGLASSESFORMENAN1.jpg",-,4999,4999,0,0,0,RESIST EYEWEAR,https://www.myntra.com/sunglasses/resist-eyewear/resist-eyewear-oval-sunglasses-with-uv-protected-lens-augustineblackblack1/22929228/buy
302,Aviator Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886240/2023/4/25/352afc0f-a1df-4545-a8ab-7afa4ff815641682410373949MAGNEQPilotShapedPurplePolaroizedUnisexSunglassesMG2207SC3551.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886240/2023/4/25/352afc0f-a1df-4545-a8ab-7afa4ff815641682410373949MAGNEQPilotShapedPurplePolaroizedUnisexSunglassesMG2207SC3551.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886240/2023/4/25/352afc0f-a1df-4545-a8ab-7afa4ff815641682410373949MAGNEQPilotShapedPurplePolaroizedUnisexSunglassesMG2207SC3551.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22886240/2023/4/25/352afc0f-a1df-4545-a8ab-7afa4ff815641682410373949MAGNEQPilotShapedPurplePolaroizedUnisexSunglassesMG2207SC3551.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22886240/2023/4/25/352afc0f-a1df-4545-a8ab-7afa4ff815641682410373949MAGNEQPilotShapedPurplePolaroizedUnisexSunglassesMG2207SC3551.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22886240/2023/4/25/352afc0f-a1df-4545-a8ab-7afa4ff815641682410373949MAGNEQPilotShapedPurplePolaroizedUnisexSunglassesMG2207SC3551.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886240/2023/4/25/352afc0f-a1df-4545-a8ab-7afa4ff815641682410373949MAGNEQPilotShapedPurplePolaroizedUnisexSunglassesMG2207SC3551.jpg",-,903,1290,0,0,30,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--aviator-sunglasses-with-polarised--uv-protected-lens-mg-2207s-c3-5518/22886240/buy
303,Wayfarer Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22893028/2023/4/25/0eff27dd-a150-4245-babb-4d76610c72791682431804733MAGNEQSqureShapedGreenPolaroizedUnisexSunglassesMG91511SC3541.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22893028/2023/4/25/0eff27dd-a150-4245-babb-4d76610c72791682431804733MAGNEQSqureShapedGreenPolaroizedUnisexSunglassesMG91511SC3541.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22893028/2023/4/25/0eff27dd-a150-4245-babb-4d76610c72791682431804733MAGNEQSqureShapedGreenPolaroizedUnisexSunglassesMG91511SC3541.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22893028/2023/4/25/0eff27dd-a150-4245-babb-4d76610c72791682431804733MAGNEQSqureShapedGreenPolaroizedUnisexSunglassesMG91511SC3541.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22893028/2023/4/25/0eff27dd-a150-4245-babb-4d76610c72791682431804733MAGNEQSqureShapedGreenPolaroizedUnisexSunglassesMG91511SC3541.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22893028/2023/4/25/0eff27dd-a150-4245-babb-4d76610c72791682431804733MAGNEQSqureShapedGreenPolaroizedUnisexSunglassesMG91511SC3541.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22893028/2023/4/25/0eff27dd-a150-4245-babb-4d76610c72791682431804733MAGNEQSqureShapedGreenPolaroizedUnisexSunglassesMG91511SC3541.jpg",-,1043,1490,0,0,30,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--wayfarer-sunglasses-with-polarised--uv-protected-lens-mg-91511s-c3-5421/22893028/buy
304,Women Rectangle Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22901158/2023/4/25/1dd1c4d0-8461-4453-8016-f3674af7dcac168244244962320DressesBlueRectangularSolidSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22901158/2023/4/25/1dd1c4d0-8461-4453-8016-f3674af7dcac168244244962320DressesBlueRectangularSolidSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22901158/2023/4/25/1dd1c4d0-8461-4453-8016-f3674af7dcac168244244962320DressesBlueRectangularSolidSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22901158/2023/4/25/1dd1c4d0-8461-4453-8016-f3674af7dcac168244244962320DressesBlueRectangularSolidSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22901158/2023/4/25/1dd1c4d0-8461-4453-8016-f3674af7dcac168244244962320DressesBlueRectangularSolidSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22901158/2023/4/25/1dd1c4d0-8461-4453-8016-f3674af7dcac168244244962320DressesBlueRectangularSolidSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22901158/2023/4/25/1dd1c4d0-8461-4453-8016-f3674af7dcac168244244962320DressesBlueRectangularSolidSunglassesForWomen1.jpg",-,1295,1295,0,0,0,20Dresses,https://www.myntra.com/sunglasses/20dresses/20dresses-women-black-lens--blue-rectangle-sunglasses-sg010745/22901158/buy
305,Rectangle Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22893048/2023/4/25/1a5fa8bc-1807-47e1-93c4-557948c777631682430671720MAGNEQRectangularShapedGreyPolaroizedUnisexSunglassesMG8774S1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22893048/2023/4/25/1a5fa8bc-1807-47e1-93c4-557948c777631682430671720MAGNEQRectangularShapedGreyPolaroizedUnisexSunglassesMG8774S1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22893048/2023/4/25/1a5fa8bc-1807-47e1-93c4-557948c777631682430671720MAGNEQRectangularShapedGreyPolaroizedUnisexSunglassesMG8774S1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22893048/2023/4/25/1a5fa8bc-1807-47e1-93c4-557948c777631682430671720MAGNEQRectangularShapedGreyPolaroizedUnisexSunglassesMG8774S1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22893048/2023/4/25/1a5fa8bc-1807-47e1-93c4-557948c777631682430671720MAGNEQRectangularShapedGreyPolaroizedUnisexSunglassesMG8774S1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22893048/2023/4/25/1a5fa8bc-1807-47e1-93c4-557948c777631682430671720MAGNEQRectangularShapedGreyPolaroizedUnisexSunglassesMG8774S1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22893048/2023/4/25/1a5fa8bc-1807-47e1-93c4-557948c777631682430671720MAGNEQRectangularShapedGreyPolaroizedUnisexSunglassesMG8774S1.jpg",-,645,1290,0,0,50,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--rectangle-sunglasses-with-polarised--uv-protected-lens-mg-8774s-c4-5418/22893048/buy
306,Women Cateye Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22901150/2023/4/25/7e7929bf-286f-4ccd-b939-665c82af60f4168244208273420DressesBrownAnimalPrintCatEyeCasualSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22901150/2023/4/25/7e7929bf-286f-4ccd-b939-665c82af60f4168244208273420DressesBrownAnimalPrintCatEyeCasualSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22901150/2023/4/25/7e7929bf-286f-4ccd-b939-665c82af60f4168244208273420DressesBrownAnimalPrintCatEyeCasualSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22901150/2023/4/25/7e7929bf-286f-4ccd-b939-665c82af60f4168244208273420DressesBrownAnimalPrintCatEyeCasualSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22901150/2023/4/25/7e7929bf-286f-4ccd-b939-665c82af60f4168244208273420DressesBrownAnimalPrintCatEyeCasualSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22901150/2023/4/25/7e7929bf-286f-4ccd-b939-665c82af60f4168244208273420DressesBrownAnimalPrintCatEyeCasualSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22901150/2023/4/25/7e7929bf-286f-4ccd-b939-665c82af60f4168244208273420DressesBrownAnimalPrintCatEyeCasualSunglassesForWomen1.jpg",-,1395,1395,0,0,0,20Dresses,https://www.myntra.com/sunglasses/20dresses/20dresses-women-brown-lens--brown-cateye-sunglasses-sg010736/22901150/buy
307,Wayfarer Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22893040/2023/4/25/a7dd2827-3b6f-4c9d-bfd9-85c0a25b1dfc1682430686102MAGNEQSqureShapedUnisexPurpleSunglassesMG1630SC258181.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22893040/2023/4/25/a7dd2827-3b6f-4c9d-bfd9-85c0a25b1dfc1682430686102MAGNEQSqureShapedUnisexPurpleSunglassesMG1630SC258181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22893040/2023/4/25/a7dd2827-3b6f-4c9d-bfd9-85c0a25b1dfc1682430686102MAGNEQSqureShapedUnisexPurpleSunglassesMG1630SC258181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22893040/2023/4/25/a7dd2827-3b6f-4c9d-bfd9-85c0a25b1dfc1682430686102MAGNEQSqureShapedUnisexPurpleSunglassesMG1630SC258181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22893040/2023/4/25/a7dd2827-3b6f-4c9d-bfd9-85c0a25b1dfc1682430686102MAGNEQSqureShapedUnisexPurpleSunglassesMG1630SC258181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22893040/2023/4/25/a7dd2827-3b6f-4c9d-bfd9-85c0a25b1dfc1682430686102MAGNEQSqureShapedUnisexPurpleSunglassesMG1630SC258181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22893040/2023/4/25/a7dd2827-3b6f-4c9d-bfd9-85c0a25b1dfc1682430686102MAGNEQSqureShapedUnisexPurpleSunglassesMG1630SC258181.jpg",-,903,1290,0,0,30,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--wayfarer-sunglasses-with-polarised--uv-protected-lens-mg-1630s-c2-5818/22893040/buy
308,Square Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886236/2023/4/25/f2959f3c-8c11-4714-bf16-bd86ec5e03291682410372583MAGNEQSquareShapedBrownPolaroizedUnisexSunglassesMG7366SP3521.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886236/2023/4/25/f2959f3c-8c11-4714-bf16-bd86ec5e03291682410372583MAGNEQSquareShapedBrownPolaroizedUnisexSunglassesMG7366SP3521.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886236/2023/4/25/f2959f3c-8c11-4714-bf16-bd86ec5e03291682410372583MAGNEQSquareShapedBrownPolaroizedUnisexSunglassesMG7366SP3521.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22886236/2023/4/25/f2959f3c-8c11-4714-bf16-bd86ec5e03291682410372583MAGNEQSquareShapedBrownPolaroizedUnisexSunglassesMG7366SP3521.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22886236/2023/4/25/f2959f3c-8c11-4714-bf16-bd86ec5e03291682410372583MAGNEQSquareShapedBrownPolaroizedUnisexSunglassesMG7366SP3521.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22886236/2023/4/25/f2959f3c-8c11-4714-bf16-bd86ec5e03291682410372583MAGNEQSquareShapedBrownPolaroizedUnisexSunglassesMG7366SP3521.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886236/2023/4/25/f2959f3c-8c11-4714-bf16-bd86ec5e03291682410372583MAGNEQSquareShapedBrownPolaroizedUnisexSunglassesMG7366SP3521.jpg",-,903,1290,0,0,30,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--square-sunglasses-with-polarised--uv-protected-lens-mg-7366s-p3-5218/22886236/buy
309,Wayfarer Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886230/2023/4/25/458d2805-7eb9-4883-8c21-05af5d0ee3f71682410369401MAGNEQSqureShapedUnisexBrownSunglassesMG8305SC256181.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886230/2023/4/25/458d2805-7eb9-4883-8c21-05af5d0ee3f71682410369401MAGNEQSqureShapedUnisexBrownSunglassesMG8305SC256181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886230/2023/4/25/458d2805-7eb9-4883-8c21-05af5d0ee3f71682410369401MAGNEQSqureShapedUnisexBrownSunglassesMG8305SC256181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22886230/2023/4/25/458d2805-7eb9-4883-8c21-05af5d0ee3f71682410369401MAGNEQSqureShapedUnisexBrownSunglassesMG8305SC256181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22886230/2023/4/25/458d2805-7eb9-4883-8c21-05af5d0ee3f71682410369401MAGNEQSqureShapedUnisexBrownSunglassesMG8305SC256181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22886230/2023/4/25/458d2805-7eb9-4883-8c21-05af5d0ee3f71682410369401MAGNEQSqureShapedUnisexBrownSunglassesMG8305SC256181.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886230/2023/4/25/458d2805-7eb9-4883-8c21-05af5d0ee3f71682410369401MAGNEQSqureShapedUnisexBrownSunglassesMG8305SC256181.jpg",-,903,1290,0,0,30,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--wayfarer-sunglasses-with-polarised--uv-protected-lens-mg-8305s-c2-5618/22886230/buy
310,Wayfarer Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22928024/2023/4/28/d5ed2936-bf74-4e0e-8079-f870fe3a34a81682629493941UnisexGreyLensBlackSquareSunglasseswithPolarisedLens1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22928024/2023/4/28/d5ed2936-bf74-4e0e-8079-f870fe3a34a81682629493941UnisexGreyLensBlackSquareSunglasseswithPolarisedLens1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22928024/2023/4/28/d5ed2936-bf74-4e0e-8079-f870fe3a34a81682629493941UnisexGreyLensBlackSquareSunglasseswithPolarisedLens1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22928024/2023/4/28/d5ed2936-bf74-4e0e-8079-f870fe3a34a81682629493941UnisexGreyLensBlackSquareSunglasseswithPolarisedLens1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22928024/2023/4/28/d5ed2936-bf74-4e0e-8079-f870fe3a34a81682629493941UnisexGreyLensBlackSquareSunglasseswithPolarisedLens1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22928024/2023/4/28/d5ed2936-bf74-4e0e-8079-f870fe3a34a81682629493941UnisexGreyLensBlackSquareSunglasseswithPolarisedLens1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22928024/2023/4/28/d5ed2936-bf74-4e0e-8079-f870fe3a34a81682629493941UnisexGreyLensBlackSquareSunglasseswithPolarisedLens1.jpg",-,679,1999,0,0,66,Peter Jones Eyewear,https://www.myntra.com/sunglasses/peter-jones-eyewear/peter-jones-eyewear-wayfarer-sunglasses-with-polarised-lens-po720bws1/22928024/buy
311,Women Cateye Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22901156/2023/4/26/a8ed8659-b781-44d2-95d6-10d6ed024751168247473419820DressesGreenOvalThickSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22901156/2023/4/26/a8ed8659-b781-44d2-95d6-10d6ed024751168247473419820DressesGreenOvalThickSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22901156/2023/4/26/a8ed8659-b781-44d2-95d6-10d6ed024751168247473419820DressesGreenOvalThickSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22901156/2023/4/26/a8ed8659-b781-44d2-95d6-10d6ed024751168247473419820DressesGreenOvalThickSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22901156/2023/4/26/a8ed8659-b781-44d2-95d6-10d6ed024751168247473419820DressesGreenOvalThickSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22901156/2023/4/26/a8ed8659-b781-44d2-95d6-10d6ed024751168247473419820DressesGreenOvalThickSunglassesForWomen1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22901156/2023/4/26/a8ed8659-b781-44d2-95d6-10d6ed024751168247473419820DressesGreenOvalThickSunglassesForWomen1.jpg",-,1295,1295,0,0,0,20Dresses,https://www.myntra.com/sunglasses/20dresses/20dresses-women-blue-lens--green-cateye-sunglasses-sg010772/22901156/buy
312,Aviator Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886224/2023/4/25/cfdf60f9-277f-49f5-8944-cfc304c71f961682416971734MAGNEQPilotShapedBluePolaroizedUnisexSunglassesMG23128SC35611.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886224/2023/4/25/cfdf60f9-277f-49f5-8944-cfc304c71f961682416971734MAGNEQPilotShapedBluePolaroizedUnisexSunglassesMG23128SC35611.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886224/2023/4/25/cfdf60f9-277f-49f5-8944-cfc304c71f961682416971734MAGNEQPilotShapedBluePolaroizedUnisexSunglassesMG23128SC35611.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22886224/2023/4/25/cfdf60f9-277f-49f5-8944-cfc304c71f961682416971734MAGNEQPilotShapedBluePolaroizedUnisexSunglassesMG23128SC35611.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22886224/2023/4/25/cfdf60f9-277f-49f5-8944-cfc304c71f961682416971734MAGNEQPilotShapedBluePolaroizedUnisexSunglassesMG23128SC35611.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22886224/2023/4/25/cfdf60f9-277f-49f5-8944-cfc304c71f961682416971734MAGNEQPilotShapedBluePolaroizedUnisexSunglassesMG23128SC35611.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886224/2023/4/25/cfdf60f9-277f-49f5-8944-cfc304c71f961682416971734MAGNEQPilotShapedBluePolaroizedUnisexSunglassesMG23128SC35611.jpg",-,903,1290,0,0,30,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--aviator-sunglasses-with-polarised--uv-protected-lens-mg-23128s-c3-5618/22886224/buy
313,Aviator Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886234/2023/4/25/05dcac44-0b00-462e-a6f1-132860be69d51682410372012MAGNEQPilotShapedBrownPolaroizedUnisexSunglassesMG23128SC2561.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886234/2023/4/25/05dcac44-0b00-462e-a6f1-132860be69d51682410372012MAGNEQPilotShapedBrownPolaroizedUnisexSunglassesMG23128SC2561.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22886234/2023/4/25/05dcac44-0b00-462e-a6f1-132860be69d51682410372012MAGNEQPilotShapedBrownPolaroizedUnisexSunglassesMG23128SC2561.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22886234/2023/4/25/05dcac44-0b00-462e-a6f1-132860be69d51682410372012MAGNEQPilotShapedBrownPolaroizedUnisexSunglassesMG23128SC2561.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22886234/2023/4/25/05dcac44-0b00-462e-a6f1-132860be69d51682410372012MAGNEQPilotShapedBrownPolaroizedUnisexSunglassesMG23128SC2561.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22886234/2023/4/25/05dcac44-0b00-462e-a6f1-132860be69d51682410372012MAGNEQPilotShapedBrownPolaroizedUnisexSunglassesMG23128SC2561.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22886234/2023/4/25/05dcac44-0b00-462e-a6f1-132860be69d51682410372012MAGNEQPilotShapedBrownPolaroizedUnisexSunglassesMG23128SC2561.jpg",-,903,1290,0,0,30,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--aviator-sunglasses-with-polarised--uv-protected-lens-mg-23128s-c2-5618/22886234/buy
